Type,Localisation,Price,City,Area,Rooms,Bedrooms,Bathrooms,Floor,Current_state,Age
Appartements,La Gironde ,1150000.0,Casablanca,90.0,4.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Ain Diab ,1100000.0,Casablanca,62.0,2.0,1.0,1.0,5.0,Non Specifique,Non Specifique
Villas,El Manar - El Hank ,7700000.0,Casablanca,475.0,7.0,5.0,4.0,0.0,Non Specifique,Non Specifique
Appartements,Maârif Extension ,1550000.0,Casablanca,100.0,7.0,3.0,2.0,4.0,Non Specifique,Non Specifique
Appartements,Franceville ,2200000.0,Casablanca,128.0,8.0,3.0,2.0,4.0,Non Specifique,Non Specifique
Appartements,Al Qods ,870000.0,Casablanca,100.0,5.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Californie ,5500000.0,Casablanca,256.0,8.0,4.0,4.0,0.0,Non Specifique,Non Specifique
Appartements,Val Fleury ,3100000.0,Casablanca,220.0,9.0,3.0,3.0,3.0,Non Specifique,Non Specifique
Appartements,Al Qods ,950000.0,Casablanca,91.0,4.0,2.0,2.0,2.0,Non Specifique,Non Specifique
Appartements,Ain Borja ,1058000.0,Casablanca,92.0,5.0,2.0,2.0,1.0,Non Specifique,Non Specifique
Appartements,Al Qods ,810000.0,Casablanca,85.0,4.0,3.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,Oulfa ,300000.0,Casablanca,50.0,3.0,2.0,1.0,0.0,Non Specifique,Non Specifique
Maisons,Hay Lalla Meriem ,550000.0,Casablanca,48.0,2.0,5.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Hay Zobir ,580000.0,Casablanca,76.0,2.0,1.0,1.0,3.0,Non Specifique,Non Specifique
Villas,Hermitage ,8800000.0,Casablanca,880.0,10.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Villas,Racine Extension ,7980000.0,Casablanca,420.0,7.0,4.0,2.0,0.0,Non Specifique,Non Specifique
Villas,Ain Diab ,20631000.0,Casablanca,1058.0,9.0,4.0,4.0,0.0,Non Specifique,Non Specifique
Appartements,Al Qods ,1995968.0,Casablanca,74.0,3.0,2.0,1.0,2.0,Non Specifique,Non Specifique
Villas,Ain Diab ,45000.0,Casablanca,667.0,5.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Appartements,Al Hadika ,1995968.0,Casablanca,70.0,2.0,2.0,1.0,2.0,Non Specifique,Non Specifique
Appartements,Casablanca Finance City ,2350000.0,Casablanca,104.0,3.0,2.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Sidi Maarouf ,500000.0,Casablanca,49.0,3.0,2.0,1.0,1.0,Non Specifique,Non Specifique
Appartements,Hay Tasahol ,630000.0,Casablanca,83.0,3.0,2.0,1.0,4.0,Non Specifique,Non Specifique
Maisons,Hay M'barka ,3282450.0,Casablanca,220.0,6.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Villas,Ain Diab ,8500000.0,Casablanca,477.0,7.0,5.0,4.0,0.0,Non Specifique,Non Specifique
Villas,Ain Diab ,16000000.0,Casablanca,1050.0,6.0,4.0,5.0,0.0,Non Specifique,Non Specifique
Appartements,Moulay Youssef ,1100000.0,Casablanca,72.0,3.0,2.0,2.0,4.0,Non Specifique,Non Specifique
Appartements,Oulfa ,700000.0,Casablanca,84.0,6.0,4.0,1.0,3.0,Non Specifique,Non Specifique
Appartements,Maârif ,4300000.0,Casablanca,215.0,4.0,4.0,2.0,2.0,Non Specifique,Non Specifique
Appartements,Racine ,4300000.0,Casablanca,256.0,4.0,3.0,1.0,2.0,Non Specifique,Non Specifique
Villas,Anfa ,16500000.0,Casablanca,680.0,10.0,4.0,5.0,0.0,Non Specifique,Non Specifique
Appartements,Lissasfa ,1995968.0,Casablanca,54.0,3.0,2.0,1.0,3.0,Non Specifique,Non Specifique
Appartements,Mers Sultan ,3500000.0,Casablanca,222.0,3.0,3.0,3.0,5.0,Non Specifique,Non Specifique
Villas,Anfa ,2800000.0,Casablanca,178.0,8.0,7.0,3.0,0.0,Non Specifique,Non Specifique
Appartements,Maârif ,950000.0,Casablanca,58.0,2.0,1.0,1.0,4.0,Non Specifique,Non Specifique
Appartements,Nassim 1 ,1995968.0,Casablanca,59.0,3.0,2.0,2.0,1.0,Non Specifique,Non Specifique
Appartements,Mers Sultan ,1995968.0,Casablanca,56.0,2.0,1.0,2.0,1.0,Non Specifique,Non Specifique
Appartements,Les Hôpitaux ,1490000.0,Casablanca,116.0,7.0,3.0,2.0,4.0,Non Specifique,Non Specifique
Appartements,Nassim 1 ,1680000.0,Casablanca,105.0,3.0,3.0,2.0,5.0,Non Specifique,Non Specifique
Appartements,Maârif Extension ,3200000.0,Casablanca,220.0,5.0,3.0,2.0,1.0,Non Specifique,Non Specifique
Appartements,Racine ,2450000.0,Casablanca,164.0,4.0,2.0,2.0,4.0,Non Specifique,Non Specifique
Appartements,Racine ,3600000.0,Casablanca,183.0,4.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Moulay Youssef ,1050000.0,Casablanca,74.0,4.0,2.0,1.0,3.0,Non Specifique,Non Specifique
Appartements,Beausite ,1097600.0,Casablanca,98.0,1.0,4.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,La Floride ,590000.0,Casablanca,70.0,2.0,2.0,1.0,3.0,Non Specifique,Non Specifique
Appartements,Californie ,1260000.0,Casablanca,153.0,6.0,2.0,2.0,2.0,Non Specifique,Non Specifique
Appartements,Ain Chock ,1500000.0,Casablanca,106.0,1.0,3.0,2.0,1.0,Non Specifique,Non Specifique
Appartements,Val Fleury ,2250000.0,Casablanca,200.0,5.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Palmier ,2320000.0,Casablanca,145.0,6.0,3.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,Oulfa ,729000.0,Casablanca,73.0,3.0,2.0,1.0,2.0,Non Specifique,Non Specifique
Appartements,Palmier ,3700000.0,Casablanca,265.0,5.0,3.0,3.0,6.0,Non Specifique,Non Specifique
Appartements,Triangle d'Or ,3000000.0,Casablanca,175.0,5.0,3.0,3.0,1.0,Non Specifique,Non Specifique
Appartements,Hay Chrifa ,1995968.0,Casablanca,130.0,1.0,3.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,Triangle d'Or ,2200000.0,Casablanca,138.0,3.0,2.0,3.0,0.0,Non Specifique,Non Specifique
Appartements,Oulfa ,1995968.0,Casablanca,84.0,4.0,2.0,1.0,4.0,Non Specifique,Non Specifique
Villas,Derb Ghalef ,12808345.0,Casablanca,390.0,12.0,7.0,4.0,0.0,Non Specifique,Non Specifique
Appartements,Ain Chock ,690000.0,Casablanca,75.0,3.0,2.0,1.0,4.0,Non Specifique,Non Specifique
Appartements,Maârif Extension ,1550000.0,Casablanca,100.0,4.0,2.0,1.0,3.0,Non Specifique,Non Specifique
Appartements,Gauthier ,5000000.0,Casablanca,290.0,5.0,3.0,4.0,10.0,Non Specifique,Non Specifique
Appartements,Derb Ghalef ,1995968.0,Casablanca,127.0,2.0,3.0,2.0,1.0,Non Specifique,Non Specifique
Appartements,Casablanca Marina ,3200000.0,Casablanca,113.0,3.0,2.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Ain Diab ,2150000.0,Casablanca,74.0,2.0,1.0,2.0,0.0,Non Specifique,Non Specifique
Villas,Ain Diab ,10000000.0,Casablanca,540.0,0.0,4.0,4.0,0.0,Non Specifique,Non Specifique
Appartements,Beauséjour ,1350000.0,Casablanca,107.0,2.0,2.0,2.0,2.0,Non Specifique,Non Specifique
Appartements,Bourgogne Ouest ,1500000.0,Casablanca,99.0,4.0,2.0,2.0,4.0,Non Specifique,Non Specifique
Villas,Riviera ,9690000.0,Casablanca,510.0,2.0,2.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Oulfa ,4800000.0,Casablanca,121.0,5.0,3.0,2.0,2.0,Non Specifique,Non Specifique
Appartements,Ain Borja ,1200000.0,Casablanca,101.0,5.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Maisons,Sidi Maarouf ,1950000.0,Casablanca,200.0,3.0,4.0,2.0,0.0,Non Specifique,Non Specifique
Maisons,Hay M'barka ,2100000.0,Casablanca,77.0,10.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Appartements,Racine ,2800000.0,Casablanca,150.0,5.0,3.0,4.0,3.0,Non Specifique,Non Specifique
Appartements,Triangle d'Or ,2450000.0,Casablanca,140.0,7.0,2.0,2.0,2.0,Non Specifique,Non Specifique
Appartements,Oulfa ,1995968.0,Casablanca,50.0,3.0,2.0,1.0,2.0,Non Specifique,Non Specifique
Appartements,Sidi El Khadir ,1200000.0,Casablanca,129.0,4.0,3.0,2.0,2.0,Non Specifique,Non Specifique
Appartements,Oulfa ,608000.0,Casablanca,76.0,3.0,2.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,El Manar - El Hank ,3060000.0,Casablanca,122.0,4.0,3.0,2.0,5.0,Non Specifique,Non Specifique
Appartements,Maârif Extension ,1760000.0,Casablanca,119.0,6.0,3.0,2.0,4.0,Non Specifique,Non Specifique
Appartements,Gauthier ,2200000.0,Casablanca,75.0,3.0,2.0,1.0,0.0,Non Specifique,Non Specifique
Appartements,Triangle d'Or ,2100000.0,Casablanca,126.0,4.0,2.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Les Hôpitaux ,2873000.0,Casablanca,221.0,6.0,3.0,3.0,1.0,Non Specifique,Non Specifique
Appartements,Bourgogne Ouest ,800000.0,Casablanca,75.0,2.0,1.0,1.0,6.0,Non Specifique,Non Specifique
Appartements,Hay Hakam ,640000.0,Casablanca,72.0,3.0,2.0,1.0,4.0,Non Specifique,Non Specifique
Appartements,Californie ,3200000.0,Casablanca,193.0,4.0,3.0,2.0,2.0,Non Specifique,Non Specifique
Appartements,Anassi ,360000.0,Casablanca,60.0,3.0,2.0,1.0,1.0,Non Specifique,Non Specifique
Appartements,Anassi ,420000.0,Casablanca,64.0,3.0,2.0,1.0,0.0,Non Specifique,Non Specifique
Appartements,CIL (Hay Salam) ,1450000.0,Casablanca,120.0,4.0,3.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,Gauthier ,3400000.0,Casablanca,229.0,6.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Villas,Anfa ,30000000.0,Casablanca,733.0,0.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Appartements,Racine ,3800000.0,Casablanca,150.0,5.0,3.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,Beausite ,960000.0,Casablanca,80.0,4.0,3.0,2.0,1.0,Non Specifique,Non Specifique
Appartements,Lissasfa ,330000.0,Casablanca,50.0,3.0,2.0,1.0,4.0,Non Specifique,Non Specifique
Appartements,Les Hôpitaux ,2100000.0,Casablanca,189.0,5.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Anfa ,6900000.0,Casablanca,299.0,7.0,5.0,4.0,0.0,Non Specifique,Non Specifique
Appartements,Oulfa ,900000.0,Casablanca,87.0,4.0,2.0,1.0,2.0,Non Specifique,Non Specifique
Appartements,Beausite ,960000.0,Casablanca,80.0,2.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Val Fleury ,2250000.0,Casablanca,200.0,5.0,3.0,2.0,1.0,Non Specifique,Non Specifique
Appartements,La Gironde ,1995968.0,Casablanca,94.0,5.0,3.0,2.0,4.0,Non Specifique,Non Specifique
Appartements,Les Hôpitaux ,760000.0,Casablanca,45.0,2.0,1.0,1.0,3.0,Non Specifique,Non Specifique
Appartements,Les Hôpitaux ,700000.0,Casablanca,39.0,1.0,1.0,1.0,0.0,Non Specifique,Non Specifique
Appartements,Belvédère ,750000.0,Casablanca,51.0,2.0,1.0,1.0,1.0,Non Specifique,Non Specifique
Appartements,Les Hôpitaux ,1250000.0,Casablanca,91.0,3.0,2.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,Bourgogne Ouest ,1480000.0,Casablanca,120.0,3.0,2.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,Beauséjour ,2000000.0,Casablanca,194.0,4.0,3.0,2.0,1.0,Non Specifique,Non Specifique
Appartements,Casablanca,1600000.0,Casablanca,93.0,3.0,2.0,1.0,3.0,Non Specifique,Non Specifique
Maisons,Derb Salama ,1300000.0,Casablanca,116.0,4.0,3.0,1.0,0.0,Non Specifique,Non Specifique
Appartements,Palmier ,1560000.0,Casablanca,110.0,4.0,3.0,2.0,2.0,Non Specifique,Non Specifique
Appartements,Roches Noires ,1995968.0,Casablanca,86.0,3.0,2.0,1.0,2.0,Non Specifique,Non Specifique
Appartements,Sidi Moumen ,1995968.0,Casablanca,100.0,4.0,3.0,1.0,1.0,Non Specifique,Non Specifique
Appartements,CIL (Hay Salam) ,1350000.0,Casablanca,106.0,3.0,2.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Derb Omar ,1680000.0,Casablanca,106.0,3.0,2.0,1.0,5.0,Non Specifique,Non Specifique
Appartements,Triangle d'Or ,1590000.0,Casablanca,86.0,3.0,2.0,1.0,3.0,Non Specifique,Non Specifique
Appartements,Belvédère ,680000.0,Casablanca,45.0,4.0,1.0,1.0,4.0,Non Specifique,Non Specifique
Appartements,Les Hôpitaux ,4800000.0,Casablanca,577.0,7.0,5.0,3.0,4.0,Non Specifique,Non Specifique
Appartements,Hay Moulay Abdellah ,900000.0,Casablanca,75.0,2.0,2.0,1.0,0.0,Non Specifique,Non Specifique
Appartements,Beausite ,900000.0,Casablanca,80.0,3.0,2.0,1.0,2.0,Non Specifique,Non Specifique
Villas,Sidi Maarouf ,5000000.0,Casablanca,550.0,0.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Bernoussi ,3300000.0,Casablanca,46.0,2.0,1.0,1.0,1.0,Non Specifique,Non Specifique
Appartements,Bourgogne Ouest ,2000000.0,Casablanca,104.0,4.0,3.0,2.0,5.0,Non Specifique,Non Specifique
Appartements,Maârif ,820000.0,Casablanca,43.0,4.0,1.0,1.0,1.0,Non Specifique,Non Specifique
Appartements,Belvédère ,810000.0,Casablanca,68.0,2.0,1.0,1.0,4.0,Non Specifique,Non Specifique
Appartements,Les princesses ,2900000.0,Casablanca,178.0,5.0,3.0,3.0,0.0,Non Specifique,Non Specifique
Appartements,Maârif Extension ,2000000.0,Casablanca,100.0,3.0,2.0,2.0,4.0,Non Specifique,Non Specifique
Appartements,Anfa ,2400000.0,Casablanca,179.0,6.0,2.0,3.0,20.0,Non Specifique,Non Specifique
Appartements,Californie ,1995968.0,Casablanca,153.0,4.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Californie ,1995968.0,Casablanca,146.0,4.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Californie ,1995968.0,Casablanca,141.0,4.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Ain Diab ,4300000.0,Casablanca,230.0,4.0,3.0,3.0,1.0,Non Specifique,Non Specifique
Appartements,Al Azhar ,1995968.0,Casablanca,69.0,4.0,3.0,1.0,4.0,Non Specifique,Non Specifique
Appartements,Bourgogne Ouest ,1950000.0,Casablanca,131.0,5.0,3.0,2.0,4.0,Non Specifique,Non Specifique
Appartements,Aïn Sebaâ ,380000.0,Casablanca,56.0,1.0,2.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,Palmier ,3200000.0,Casablanca,169.0,4.0,3.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,Oasis ,1950000.0,Casablanca,136.0,10.0,3.0,2.0,2.0,Non Specifique,Non Specifique
Appartements,Val Fleury ,2650000.0,Casablanca,164.0,5.0,3.0,2.0,12.0,Non Specifique,Non Specifique
Appartements,Palmier ,1800000.0,Casablanca,100.0,5.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Maârif Extension ,2100000.0,Casablanca,108.0,5.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Les Crêtes ,3180000.0,Casablanca,216.0,4.0,4.0,3.0,2.0,Non Specifique,Non Specifique
Villas,Polo ,8400000.0,Casablanca,805.0,4.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Villas,Oasis ,10800000.0,Casablanca,935.0,12.0,7.0,8.0,0.0,Non Specifique,Non Specifique
Villas,Tantonville ,5300000.0,Casablanca,378.0,6.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Appartements,Belvédère ,1150000.0,Casablanca,141.0,3.0,2.0,2.0,2.0,Non Specifique,Non Specifique
Appartements,Oasis ,1200000.0,Casablanca,53.0,2.0,1.0,1.0,0.0,Non Specifique,Non Specifique
Appartements,Oulfa ,1995968.0,Casablanca,99.0,3.0,2.0,1.0,1.0,Non Specifique,Non Specifique
Appartements,Ain Diab Extension ,4100000.0,Casablanca,164.0,5.0,2.0,3.0,0.0,Non Specifique,Non Specifique
Appartements,Ain Chock ,660000.0,Casablanca,65.0,2.0,2.0,1.0,0.0,Non Specifique,Non Specifique
Villas,Californie ,12000000.0,Casablanca,860.0,5.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Appartements,Anfa ,2190000.0,Casablanca,131.0,3.0,2.0,2.0,4.0,Non Specifique,Non Specifique
Villas,Californie ,12808345.0,Casablanca,1400.0,8.0,5.0,6.0,0.0,Non Specifique,Non Specifique
Appartements,Aïn Sebaâ ,935000.0,Casablanca,89.0,3.0,2.0,2.0,2.0,Non Specifique,Non Specifique
Appartements,Aïn Sebaâ ,550000.0,Casablanca,50.0,2.0,1.0,1.0,2.0,Non Specifique,Non Specifique
Appartements,Triangle d'Or ,5000000.0,Casablanca,269.0,6.0,5.0,4.0,5.0,Non Specifique,Non Specifique
Appartements,Burger ,1650000.0,Casablanca,128.0,4.0,3.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,Racine Extension ,3800000.0,Casablanca,190.0,5.0,4.0,2.0,2.0,Non Specifique,Non Specifique
Villas,Ain Diab Extension ,10000000.0,Casablanca,600.0,6.0,3.0,5.0,0.0,Non Specifique,Non Specifique
Appartements,Racine ,4500000.0,Casablanca,205.0,4.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Les Hôpitaux ,1730000.0,Casablanca,128.0,5.0,3.0,2.0,5.0,Non Specifique,Non Specifique
Appartements,Racine ,3800000.0,Casablanca,190.0,5.0,3.0,3.0,4.0,Non Specifique,Non Specifique
Appartements,Centre Ville ,1600000.0,Casablanca,135.0,4.0,3.0,1.0,1.0,Non Specifique,Non Specifique
Appartements,Sidi Maarouf ,1300000.0,Casablanca,123.0,4.0,2.0,2.0,1.0,Non Specifique,Non Specifique
Maisons,Sidi Maarouf ,2950000.0,Casablanca,303.0,5.0,5.0,5.0,0.0,Non Specifique,Non Specifique
Appartements,Derb Omar ,1100000.0,Casablanca,94.0,3.0,2.0,1.0,4.0,Non Specifique,Non Specifique
Maisons,Hay Mohammadi ,1450000.0,Casablanca,65.0,8.0,6.0,3.0,0.0,Non Specifique,Non Specifique
Appartements,Hay Alhoda ,240000.0,Casablanca,66.0,6.0,4.0,2.0,2.0,Non Specifique,Non Specifique
Appartements,Foncière ,1995968.0,Casablanca,173.0,4.0,3.0,2.0,5.0,Non Specifique,Non Specifique
Appartements,Val Fleury ,2250000.0,Casablanca,200.0,4.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Villas,Californie ,13500000.0,Casablanca,1000.0,9.0,6.0,5.0,0.0,Non Specifique,Non Specifique
Appartements,Oulfa ,1995968.0,Casablanca,75.0,1.0,2.0,1.0,3.0,Non Specifique,Non Specifique
Appartements,Maârif Extension ,790000.0,Casablanca,99.0,3.0,2.0,2.0,5.0,Non Specifique,Non Specifique
Appartements,Bourgogne Est ,1250000.0,Casablanca,51.0,2.0,1.0,1.0,4.0,Non Specifique,Non Specifique
Appartements,Ain Diab ,880000.0,Casablanca,58.0,2.0,1.0,1.0,7.0,Non Specifique,Non Specifique
Appartements,Gauthier ,4200000.0,Casablanca,244.0,5.0,3.0,2.0,6.0,Non Specifique,Non Specifique
Appartements,Oulfa ,450000.0,Casablanca,60.0,4.0,2.0,1.0,1.0,Non Specifique,Non Specifique
Appartements,Racine ,2990000.0,Casablanca,143.0,4.0,3.0,2.0,2.0,Non Specifique,Non Specifique
Appartements,Riviera ,2225000.0,Casablanca,117.0,4.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,La Gironde ,1350000.0,Casablanca,97.0,4.0,2.0,2.0,5.0,Non Specifique,Non Specifique
Villas,Sidi Maarouf ,4500000.0,Casablanca,440.0,5.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Appartements,Al Azhar ,1995968.0,Casablanca,70.0,4.0,3.0,1.0,4.0,Non Specifique,Non Specifique
Appartements,Sidi Maarouf ,1130000.0,Casablanca,80.0,3.0,2.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,Plateau (Al Batha) ,1995968.0,Casablanca,118.0,5.0,2.0,2.0,4.0,Non Specifique,Non Specifique
Appartements,Aïn Sebaâ ,680000.0,Casablanca,64.0,2.0,1.0,1.0,3.0,Non Specifique,Non Specifique
Maisons,Hay Hassani ,500000.0,Casablanca,240.0,3.0,2.0,1.0,0.0,Non Specifique,Non Specifique
Appartements,Palmier ,3060000.0,Casablanca,170.0,5.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Triangle d'Or ,3600000.0,Casablanca,227.0,4.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,CIL (Hay Salam) ,2700000.0,Casablanca,164.0,4.0,2.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Maârif Extension ,1995968.0,Casablanca,124.0,4.0,3.0,2.0,4.0,Non Specifique,Non Specifique
Villas,Californie ,15500000.0,Casablanca,1025.0,7.0,4.0,5.0,0.0,Non Specifique,Non Specifique
Appartements,Gauthier ,3300000.0,Casablanca,165.0,4.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Villas,Casablanca,40000000.0,Casablanca,1800.0,0.0,1.0,1.0,0.0,Non Specifique,Non Specifique
Appartements,Racine Extension ,1995968.0,Casablanca,191.0,4.0,3.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,Tantonville ,1450000.0,Casablanca,81.0,3.0,2.0,1.0,2.0,Non Specifique,Non Specifique
Appartements,Triangle d'Or ,1900000.0,Casablanca,91.0,4.0,2.0,2.0,1.0,Non Specifique,Non Specifique
Appartements,Les Hôpitaux ,1100000.0,Casablanca,79.0,3.0,2.0,1.0,2.0,Non Specifique,Non Specifique
Appartements,Oasis ,1900000.0,Casablanca,80.0,3.0,2.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Les Hôpitaux ,1500000.0,Casablanca,111.0,4.0,3.0,2.0,4.0,Non Specifique,Non Specifique
Appartements,La Gironde ,1500000.0,Casablanca,100.0,4.0,2.0,2.0,5.0,Non Specifique,Non Specifique
Villas,Habbous ,5400000.0,Casablanca,420.0,5.0,4.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Val Fleury ,1950000.0,Casablanca,139.0,3.0,3.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,Maârif ,3200000.0,Casablanca,256.0,4.0,3.0,2.0,4.0,Non Specifique,Non Specifique
Appartements,Ain Chock ,1680000.0,Casablanca,105.0,4.0,2.0,2.0,2.0,Non Specifique,Non Specifique
Appartements,Les princesses ,1200000.0,Casablanca,68.0,3.0,1.0,1.0,1.0,Non Specifique,Non Specifique
Appartements,Benjdia ,1310000.0,Casablanca,107.0,4.0,3.0,2.0,1.0,Non Specifique,Non Specifique
Appartements,Gauthier ,1500000.0,Casablanca,79.0,3.0,2.0,1.0,8.0,Non Specifique,Non Specifique
Appartements,Oulfa ,997000.0,Casablanca,95.0,5.0,3.0,1.0,1.0,Non Specifique,Non Specifique
Appartements,Sidi Moumen ,570000.0,Casablanca,77.0,4.0,2.0,1.0,2.0,Non Specifique,Non Specifique
Villas,Oasis ,9500000.0,Casablanca,930.0,8.0,5.0,4.0,0.0,Non Specifique,Non Specifique
Appartements,Hay Zobir ,340000.0,Casablanca,55.0,3.0,2.0,1.0,1.0,Non Specifique,Non Specifique
Appartements,Triangle d'Or ,1700000.0,Casablanca,86.0,3.0,2.0,2.0,5.0,Non Specifique,Non Specifique
Appartements,Al Qods ,1000000.0,Casablanca,94.0,3.0,2.0,2.0,1.0,Non Specifique,Non Specifique
Appartements,Ain Chock ,530000.0,Casablanca,60.0,3.0,2.0,1.0,3.0,Non Specifique,Non Specifique
Villas,Casablanca,5500000.0,Casablanca,300.0,0.0,3.0,3.0,0.0,Non Specifique,Non Specifique
Appartements,Belvédère ,1580000.0,Casablanca,110.0,4.0,2.0,1.0,0.0,Non Specifique,Non Specifique
Appartements,Maârif ,1995968.0,Casablanca,101.0,4.0,3.0,2.0,2.0,Non Specifique,Non Specifique
Appartements,Ferme Bretonne (Hay Arraha) ,2500000.0,Casablanca,132.0,3.0,2.0,3.0,3.0,Non Specifique,Non Specifique
Appartements,Les Hôpitaux ,1400000.0,Casablanca,105.0,2.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Bourgogne Ouest ,1200000.0,Casablanca,82.0,3.0,2.0,1.0,2.0,Non Specifique,Non Specifique
Appartements,La Gironde ,1240000.0,Casablanca,103.0,5.0,3.0,2.0,9.0,Non Specifique,Non Specifique
Appartements,Al Azhar ,1995968.0,Casablanca,104.0,4.0,3.0,1.0,3.0,Non Specifique,Non Specifique
Appartements,Nassim 1 ,1270000.0,Casablanca,115.0,5.0,3.0,2.0,1.0,Non Specifique,Non Specifique
Appartements,Oulfa ,300000.0,Casablanca,54.0,3.0,2.0,1.0,4.0,Non Specifique,Non Specifique
Appartements,Maârif Extension ,1450000.0,Casablanca,112.0,4.0,2.0,1.0,2.0,Non Specifique,Non Specifique
Appartements,Bourgogne Ouest ,2700000.0,Casablanca,164.0,6.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Maisons,Hay Mohammadi ,3282450.0,Casablanca,288.0,10.0,6.0,4.0,0.0,Non Specifique,Non Specifique
Appartements,CIL (Hay Salam) ,1650000.0,Casablanca,111.0,3.0,2.0,2.0,0.0,Non Specifique,Non Specifique
Villas,Nassim 1 ,9500000.0,Casablanca,500.0,8.0,5.0,4.0,0.0,Non Specifique,Non Specifique
Appartements,Californie ,1750000.0,Casablanca,125.0,5.0,3.0,2.0,1.0,Non Specifique,Non Specifique
Villas,Oulfa ,3950000.0,Casablanca,400.0,7.0,4.0,4.0,0.0,Non Specifique,Non Specifique
Appartements,Bernoussi ,400000.0,Casablanca,74.0,4.0,3.0,1.0,4.0,Non Specifique,Non Specifique
Appartements,Bourgogne Ouest ,2089000.0,Casablanca,137.0,8.0,3.0,3.0,5.0,Non Specifique,Non Specifique
Appartements,Roches Noires ,880000.0,Casablanca,75.0,3.0,2.0,1.0,1.0,Non Specifique,Non Specifique
Appartements,Belvédère ,720000.0,Casablanca,66.0,2.0,1.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Belvédère ,780000.0,Casablanca,88.0,3.0,2.0,1.0,4.0,Non Specifique,Non Specifique
Appartements,Maârif Extension ,700000.0,Casablanca,63.0,3.0,2.0,1.0,2.0,Non Specifique,Non Specifique
Appartements,Bourgogne Ouest ,1340000.0,Casablanca,124.0,3.0,2.0,2.0,1.0,Non Specifique,Non Specifique
Appartements,Anassi ,500000.0,Casablanca,69.0,4.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Sidi Maarouf ,420000.0,Casablanca,59.0,3.0,2.0,1.0,1.0,Non Specifique,Non Specifique
Appartements,Maârif Extension ,1030000.0,Casablanca,100.0,3.0,2.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,Beauséjour ,1200000.0,Casablanca,98.0,2.0,2.0,1.0,0.0,Non Specifique,Non Specifique
